id,qid1,qid2,question1,question2,is_duplicate,cwc_min,cwc_max,csc_min,csc_max,ctc_min,ctc_max,last_word_eq,first_word_eq,abs_len_diff,mean_len,token_set_ratio,token_sort_ratio,fuzz_ratio,fuzz_partial_ratio,longest_substr_ratio
4492,8877,8878,in how many different ways can the letters of the word  corporation  be arranged so that the vowels always come together ,how many different ways can the letters of the word  detail  be arranged in such a way that the vowels occupy only the odd position ,0,0.636357851292261,0.5833284722627311,0.874989062636717,0.6999930000699993,0.6666634920786092,0.55999776000896,0.0,0.0,4.0,23.0,80,77,75,79,0.4344262295081967
4493,8879,8880,how certain are you that hillary clinton will win the 2016 election ,is donald trump likely to win the 2016 election  late 2015   early 2016  ,0,0.4999916668055532,0.3333296296707814,0.3333222225925802,0.1666638889351844,0.3333305555787035,0.3076899408466089,0.0,0.0,1.0,12.5,60,50,49,51,0.3333333333333333
4494,8881,8882,what is metamorphic rock ,how are metamorphic rocks classified ,0,0.4999750012499374,0.3333222225925802,0.0,0.0,0.2499937501562461,0.1999960000799984,0.0,0.0,1.0,4.5,63,60,63,76,0.6538461538461539
4495,8883,8884,why is this incorrect   she swimmed one hundred laps in the pool yesterday  ,is it grammatically incorrect to say  how did she ran   instead of  how did she run   ,0,0.1666638889351844,0.1428551020699704,0.3333277778703688,0.2857102041399408,0.2307674556349566,0.1874988281323241,0.0,0.0,3.0,14.5,52,45,50,50,0.1428571428571428
4496,8885,2438,what are the best ways to improve my english because i am not good in english ,how can i improve my pronunciation in english ,1,0.6666444451851604,0.3999920001599968,0.5999880002399952,0.2999970000299997,0.6249921875976551,0.3124980468872069,1.0,0.0,8.0,12.0,68,54,54,52,0.2553191489361702
4497,8886,8887,what made you vote for trump ,why did you specifically vote for donald trump ,1,0.6666444451851604,0.4999875003124922,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.499993750078124,1.0,0.0,2.0,7.0,78,62,62,62,0.3333333333333333
4498,8888,8889,score word features ,how does  free  translate to latin ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,35,35,34,45,0.1428571428571428
4499,8890,8891,now after banning of  rupee 500    rupee 1k notes  what are the ways in which people can convert their black money into white and how can it be prevented ,what will black money owners do after the banning of 500 and 1k rupee notes ,1,0.874989062636717,0.5833284722627311,0.7142755103498521,0.3333311111259258,0.799994666702222,0.4137916765804256,0.0,0.0,14.0,22.0,89,63,39,51,0.1688311688311688
4500,8892,8893,what is average package of band 6 in hsbc india ,what is the average package for band 6 in hsbc india ,1,0.9999833336111064,0.9999833336111064,0.7499812504687383,0.5999880002399952,0.8999910000899991,0.818174380232907,1.0,1.0,1.0,10.5,97,89,93,88,0.4489795918367347
4501,8894,8895,what are some lesser known must listen songs ,music recommendations  what are some lesser known songs that you like a lot ,1,0.5999880002399952,0.4285653062099113,0.9999666677777408,0.4999916668055532,0.7499906251171861,0.4615349112699133,0.0,0.0,5.0,10.5,84,69,59,73,0.5869565217391305
4502,8896,8897,how much practice time would it take to get from a 60 wpm typing speed to 100 wpm ,i have left only 1 month to increase my typing speed by 45 wpm  how much time should i spend on a typewriter ,0,0.454541322351615,0.4166631944733794,0.5999880002399952,0.2999970000299997,0.4444419753223593,0.3478245746757623,0.0,0.0,5.0,20.5,64,52,41,48,0.1686746987951807
4503,8898,8899,how do youtube pay youtubers ,does youtube pay to youtube channels ,1,0.6666444451851604,0.6666444451851604,0.0,0.0,0.3999920001599968,0.3333277778703688,0.0,0.0,1.0,5.5,61,69,72,79,0.4333333333333333
4504,8900,8901,what is the best deep learning library that can be used in mobile application development ,does quora use deep learning ,0,0.4999875003124922,0.249996875039062,0.0,0.0,0.3999920001599968,0.1333324444503703,0.0,0.0,10.0,10.0,63,43,31,66,0.5
4505,8902,8903,is it fine to run and jump after drinking water ,why do we drink water after eating food ,0,0.2499937501562461,0.1999960000799984,0.2499937501562461,0.1999960000799984,0.249996875039062,0.1999980000199998,0.0,0.0,2.0,9.0,60,58,44,48,0.1707317073170731
4506,8904,8905,why are we here  why do humans exist  is it god or chance ,what are the strongest arguments against the existence of god s  ,0,0.2499937501562461,0.2499937501562461,0.1666638889351844,0.124998437519531,0.181816528940646,0.1538449704233044,0.0,0.0,2.0,12.0,55,51,50,50,0.1016949152542373
4507,8906,8907,should we replace mahatma gandhi logo with dr  b r  ambedkar or any other freedom struggler on indian currency ,do you think the photograph of mahatma gandhi should be replaced by modi on indian currency  why ,0,0.499993750078124,0.3333305555787035,0.2857102041399408,0.2222197531138543,0.3529391003582331,0.3157878116430966,0.0,0.0,2.0,18.0,70,67,54,53,0.2040816326530612
4508,8908,8909,are people just being ignorant when they ask here on quora instead of simply typing it into say google ,do people realize that when they say  cuss  or  cussing  they are simply coming off as extremely ignorant ,0,0.4444395062277086,0.4444395062277086,0.374995312558593,0.2999970000299997,0.3888867284070644,0.3684191135836127,0.0,0.0,1.0,18.5,66,64,53,53,0.1153846153846153
4509,8910,7585,what natural resources does the canadian shield have  and how do they differ from the on in the cuban shield ,what natural resources does the canadian shield have  and how do they differ from other geologic shields ,0,0.8333194446759221,0.7142755103498521,0.8999910000899991,0.818174380232907,0.8235245675025441,0.6999965000174999,0.0,1.0,3.0,18.5,93,85,91,89,0.7735849056603774
4510,8911,8912,how is combustion initiated in a conventional gasoline fueled internal combustion engine ,how does combustion work in an internal combustion engine ,0,0.7499812504687383,0.4285653062099113,0.4999875003124922,0.4999875003124922,0.5555493827846357,0.4166631944733794,1.0,1.0,3.0,10.5,84,69,69,69,0.4745762711864407
4511,8913,8914,how do i learn the french language ,what is the best way to learn french on your own ,0,0.6666444451851604,0.4999875003124922,0.2499937501562461,0.1428551020699704,0.4285653062099113,0.272724793410969,0.0,0.0,4.0,9.0,64,46,49,57,0.2222222222222222
4512,8915,8916,how can i overcome the fear of life phobia ,how we get rid of fear ,0,0.3333222225925802,0.2499937501562461,0.6666444451851604,0.3999920001599968,0.4999916668055532,0.3333296296707814,0.0,1.0,3.0,7.5,67,50,50,57,0.25
4513,8917,8918,what is meaning of share market ,what is the share market ,1,0.9999500024998748,0.6666444451851604,0.6666444451851604,0.6666444451851604,0.7999840003199936,0.6666555557407376,1.0,1.0,1.0,5.5,91,73,80,68,0.5384615384615384
4514,8919,8920,why did the jews rebel against roman government ,why were the jews rebellious during roman rule ,1,0.4999875003124922,0.4999875003124922,0.4999875003124922,0.4999875003124922,0.499993750078124,0.499993750078124,0.0,1.0,0.0,8.0,62,60,67,66,0.3125
4515,8921,8922,which is better between the game of thrones vs the walking dead ,which is better the walking dead or game of thrones  what do you guys think ,1,0.8333194446759221,0.7142755103498521,0.7999840003199936,0.499993750078124,0.7499937500520829,0.5999960000266665,0.0,1.0,3.0,13.5,90,74,64,69,0.2769230769230769
4516,8923,8924,can i feed my dog asparagus  is it harmful for him ,how safe is it for a dog to eat asparagus ,1,0.4999875003124922,0.4999875003124922,0.4999916668055532,0.4285653062099113,0.4999950000499995,0.454541322351615,0.0,0.0,1.0,10.5,72,64,44,50,0.2558139534883721
4517,8925,8926,how do i improve hands skills in drumming ,what should i do to improve my drumming skills ,0,0.9999666677777408,0.7499812504687383,0.4999875003124922,0.3333277778703688,0.6249921875976551,0.5555493827846357,0.0,0.0,1.0,8.5,81,67,55,60,0.2325581395348837
4518,8927,8928,what are good ways to learn efficiently on the internet ,how do i learn c  efficiently ,0,0.6666444451851604,0.3999920001599968,0.0,0.0,0.3333277778703688,0.1999980000199998,0.0,0.0,4.0,8.0,76,53,55,77,0.4193548387096774
4519,8929,8930,what if i am boring ,what should i do if i am bored in my marriage ,0,0.0,0.0,0.9999750006249843,0.499993750078124,0.7999840003199936,0.363633057881292,0.0,1.0,6.0,8.0,77,53,59,75,0.5714285714285714
4520,8931,8932,can i get patent for a simple idea ,can i patent an app idea ,1,0.6666444451851604,0.4999875003124922,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.499993750078124,1.0,1.0,2.0,7.0,83,66,72,68,0.3076923076923077
4521,8933,8934,what are the important algorithms in computer science ,what is the importance of algorithm in computer science ,0,0.4999875003124922,0.4999875003124922,0.7499812504687383,0.5999880002399952,0.6249921875976551,0.5555493827846357,1.0,1.0,1.0,8.5,87,87,89,87,0.3818181818181818
4522,8935,8936,are bomber planes hoaxes  or not ,how are there bombs in front of the bomb bay  are bombers a hoax  or not ,0,0.0,0.0,0.9999666677777408,0.3333296296707814,0.4999916668055532,0.1874988281323241,1.0,0.0,10.0,11.0,52,48,50,79,0.2941176470588235
4523,8937,8938,why are so many people unhappy ,why are people unhappy ,1,0.9999500024998748,0.6666444451851604,0.9999500024998748,0.6666444451851604,0.9999750006249843,0.6666555557407376,1.0,1.0,2.0,5.0,100,85,85,78,0.6666666666666666
4524,8939,8940,which is the best book for learning android programming from sratch ,what are some good books for learning android programming ,0,0.5999880002399952,0.4999916668055532,0.2499937501562461,0.1999960000799984,0.4444395062277086,0.363633057881292,0.0,0.0,2.0,10.0,76,76,71,78,0.576271186440678
4525,8941,8942,what are some examples of animals that eat both plants and animals ,what are some examples of animals that eat bees ,0,0.7499812504687383,0.7499812504687383,0.999980000399992,0.7142755103498521,0.8888790124554172,0.666661111157407,0.0,1.0,3.0,10.5,94,78,80,94,0.8979591836734694
4526,8943,8944,how cosmonauts astronauts are located inside soyuz spacecraft ,is there a video of the inside of the soyuz spacecraft during re entry ,0,0.5999880002399952,0.4999916668055532,0.0,0.0,0.374995312558593,0.2142841836844022,0.0,0.0,6.0,11.0,61,52,53,58,0.3015873015873015
4527,8945,8946,what are the good things done by the british to india and indians during the british raj ,was british rule in india benevolent ,0,0.4999875003124922,0.2857102041399408,0.0,0.0,0.3333277778703688,0.1176463667860777,0.0,0.0,11.0,11.5,53,42,40,54,0.2631578947368421
4528,8947,8948,is ice cream good to eat when you have a fever  why or why not ,why is ice cream good for fever ,1,0.9999750006249843,0.7999840003199936,0.6666444451851604,0.2222197531138543,0.8571306124198226,0.399997333351111,0.0,0.0,8.0,11.0,93,59,54,72,0.5454545454545454
4529,8949,8950,what did roosevelt mean by the black care never sits behind a rider whose is fast enough ,what did theodore roosevelt mean when he said   black care never sits behind a rider whose pace is fast enough  ,1,0.999990909173553,0.7857086735094749,0.6666555557407376,0.6666555557407376,0.8823477508955829,0.7499962500187499,1.0,1.0,3.0,18.5,96,87,86,82,0.4888888888888889
4530,8951,8952,in literature  what is form ,what are the two forms of literature ,0,0.4999750012499374,0.3333222225925802,0.3333222225925802,0.2499937501562461,0.3999920001599968,0.2857102041399408,0.0,0.0,2.0,6.0,73,68,38,46,0.4137931034482758
4531,1933,2323,how do i speak fluent english ,how can i improve my spoken english ,1,0.3333222225925802,0.3333222225925802,0.6666444451851604,0.4999875003124922,0.4999916668055532,0.4285653062099113,1.0,1.0,1.0,6.5,62,56,62,61,0.2903225806451613
4532,8953,8954,who really has all the power and directs the critical decisions of the earth ,who really has all the power and directs the critical decisions of the usa ,0,0.8333194446759221,0.8333194446759221,0.9999833336111064,0.9999833336111064,0.7857086735094749,0.7857086735094749,0.0,1.0,0.0,14.0,97,93,96,96,0.9342105263157896
4533,8955,8956,what is the best logo ever designed ,what are the best logos ever created ,1,0.4999875003124922,0.4999875003124922,0.6666444451851604,0.6666444451851604,0.5714204082798817,0.5714204082798817,0.0,1.0,0.0,7.0,76,76,79,78,0.3783783783783784
4534,8957,8958,how much does it cost to repair a refrigerator ,when should a dishwasher be repaired and how much does it cost ,0,0.4999875003124922,0.4999875003124922,0.7999840003199936,0.499993750078124,0.6666592593415629,0.4999958333680552,0.0,0.0,3.0,10.5,69,59,41,47,0.4583333333333333
4535,8959,8960,what causes crop circles  and how are they made ,are all crop circles man made ,0,0.7499812504687383,0.7499812504687383,0.4999750012499374,0.1999960000799984,0.6666555557407376,0.4444395062277086,1.0,0.0,3.0,7.5,84,67,63,70,0.4516129032258064
4536,8961,8962,how do i get through the jump from amc 10 to aime or aime to usamo  are there any resources such as camps  courses  or books recommended ,what are the best resources for a middle school student to prepare for the amc 8 ,0,0.249996875039062,0.181816528940646,0.4999916668055532,0.2307674556349566,0.3124980468872069,0.1851844993166692,0.0,0.0,11.0,21.5,53,52,39,48,0.1341463414634146
4537,8963,8964,how can i teach my mom english ,how should i teach my mom english ,1,0.9999666677777408,0.9999666677777408,0.7499812504687383,0.7499812504687383,0.8571306124198226,0.8571306124198226,1.0,1.0,0.0,7.0,93,83,86,84,0.75
4538,8965,8966,do womens like eat male sperm ,why do some women love to swallow male sperm ,0,0.3999920001599968,0.3999920001599968,0.999900009999,0.2499937501562461,0.4999916668055532,0.3333296296707814,1.0,0.0,3.0,7.5,66,60,66,63,0.3870967741935484
4539,8967,8968,which are the best apps for education ,what are the best educational apps ,1,0.6666444451851604,0.6666444451851604,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.5714204082798817,0.0,0.0,1.0,6.5,85,85,70,71,0.3888888888888889
4540,8969,6929,how do you start making money ,how you make money ,1,0.4999750012499374,0.3333222225925802,0.9999500024998748,0.6666444451851604,0.7499812504687383,0.4999916668055532,1.0,1.0,2.0,5.0,84,72,72,58,0.35
4541,8970,8971,how is the pes bangalore for a b tech in civil engineering ,what is the cutoff for mechanical engineering in pes university ,0,0.3999920001599968,0.3333277778703688,0.7999840003199936,0.6666555557407376,0.5999940000599994,0.4999958333680552,0.0,0.0,2.0,11.0,69,55,55,58,0.2333333333333333
4542,8972,8973,in how many dimensions we are living ,how many types of dimensions are there and what are they ,1,0.6666444451851604,0.6666444451851604,0.4999875003124922,0.2857102041399408,0.5714204082798817,0.363633057881292,0.0,0.0,4.0,9.0,78,54,57,65,0.3157894736842105
4543,8974,8975,does long distance relationship works ,how do i survive in a long distance relationship ,1,0.7499812504687383,0.7499812504687383,0.0,0.0,0.5999880002399952,0.3333296296707814,0.0,0.0,4.0,7.0,83,73,71,80,0.717948717948718
4544,8976,8977,what are some best sources to learn programming ,what are the best sources to learn programming ,1,0.9999750006249843,0.9999750006249843,0.7499812504687383,0.7499812504687383,0.874989062636717,0.874989062636717,1.0,1.0,0.0,8.0,95,90,95,94,0.75
4545,8978,8979,how electricity generated from water ,how is the electricity generated from water ,1,0.9999666677777408,0.9999666677777408,0.9999500024998748,0.4999875003124922,0.999980000399992,0.7142755103498521,1.0,1.0,2.0,6.0,100,91,91,95,0.8947368421052632
4546,8980,8981,do ghost actually exists ,does ghost really exist ,1,0.3333222225925802,0.3333222225925802,0.0,0.0,0.2499937501562461,0.2499937501562461,0.0,0.0,0.0,4.0,60,60,81,79,0.4
4547,8982,8983,how should i increase my concentration power ,how can i improve my concentration to the best ,1,0.3333222225925802,0.3333222225925802,0.7499812504687383,0.4999916668055532,0.5714204082798817,0.4444395062277086,0.0,1.0,2.0,8.0,71,67,67,69,0.4130434782608695
4548,8984,8985,how are women disadvantaged in 2016 ,what are the business directory in gold coast ,0,0.0,0.0,0.6666444451851604,0.4999875003124922,0.3333277778703688,0.249996875039062,0.0,0.0,2.0,7.0,45,40,40,44,0.1351351351351351
4549,8986,8987,is it true that most colleges fill their early decision pool primarily with people with legacy and recruited athletes ,why can not i remember what happened last night ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,38,37,34,44,0.0816326530612244
4550,8988,8989,rastriya military school blore ,i got 62 percent  in x  71 percent  in xii and 61 percent  in graduation  what is the probability of getting a call from any of the iims if i score 99 percentile in cat ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.5,23,20,21,45,0.125
4551,8990,8991,how can we find happiness in life ,how can i be happy ,0,0.0,0.0,0.4999875003124922,0.4999875003124922,0.3999920001599968,0.2857102041399408,0.0,1.0,2.0,6.0,59,55,55,68,0.4
4552,8992,8993,what app for music without wifi for ipod ,what music app is free without wifi connection ,1,0.7999840003199936,0.6666555557407376,0.4999750012499374,0.4999750012499374,0.6249921875976551,0.6249921875976551,0.0,1.0,0.0,8.0,86,79,65,63,0.3333333333333333
4553,8994,8995,how do you feel about donald trump attacking the khan family while he avoided military service through medical deferments and his kids not serving ,if a guy knows his girlfriend is going through something and he acts like he does not have much sympathy about it and then his girlfriend gets the feeling that he is cold hearted  what do you do ,0,0.0,0.0,0.818174380232907,0.4999972222376542,0.3749984375065104,0.2368414819961,0.0,0.0,14.0,31.0,58,50,40,46,0.0608108108108108
4554,8996,8997,what are the most embarrassing moments in life ,which one is the most embarrassing moment of your lift ,1,0.3333222225925802,0.2499937501562461,0.3999920001599968,0.3333277778703688,0.374995312558593,0.2999970000299997,0.0,0.0,2.0,9.0,74,74,76,77,0.6041666666666666
4555,8998,8999,where can i buy alienware laptops ,what are some tips for buying alienware laptops for cheap ,0,0.6666444451851604,0.3999920001599968,0.0,0.0,0.3333277778703688,0.1999980000199998,0.0,0.0,4.0,8.0,68,62,64,71,0.5428571428571428
4556,9000,9001,why are indian real estate builders can limit broadband connectivity   does bjp support ,according to the qur an  why did allah order the jews to kill themselves ,0,0.0,0.0,0.2499937501562461,0.1666638889351844,0.0769224852116522,0.071428061228134,0.0,0.0,1.0,13.5,39,40,38,41,0.054054054054054
4557,9002,9003,what led to cyrus mistry ouster from tata group ,why was cyrus mistry removed as the chairman of tata sons ,1,0.4999916668055532,0.4999916668055532,0.0,0.0,0.3333296296707814,0.272724793410969,0.0,0.0,2.0,10.0,65,52,60,58,0.2857142857142857
4558,9004,9005,daniel ek  why spotify is not available in india for free ,daniel ek  when will you launch spotify in india ,1,0.7999840003199936,0.6666555557407376,0.2499937501562461,0.1999960000799984,0.5555493827846357,0.454541322351615,0.0,1.0,2.0,10.0,71,62,59,65,0.26
4559,9006,9007,how do i improve my pronunciation of english ,how could i be fluent in english ,1,0.3333222225925802,0.3333222225925802,0.4999875003124922,0.3999920001599968,0.4285653062099113,0.374995312558593,1.0,1.0,1.0,7.5,61,47,61,52,0.2647058823529412
4560,9008,9009,what is the simplest way to forget someone ,what is the quickest and easiest way to forget someone ,1,0.7499812504687383,0.5999880002399952,0.9999750006249843,0.7999840003199936,0.874989062636717,0.6999930000699993,1.0,1.0,2.0,9.0,88,79,81,74,0.5909090909090909
4561,9010,9011,in what time will rs 3k amounts to rs 5184 at compounded interest of 20 percent  ,is france culturally closer to uk or germany ,0,0.0,0.0,0.3333222225925802,0.1666638889351844,0.124998437519531,0.0624996093774413,0.0,0.0,8.0,12.0,35,34,34,38,0.0869565217391304
4562,9012,9013,how were the pentagon papers reveal  how did it impact the u s  ,what did the pentagon papers reveal ,1,0.9999666677777408,0.5999880002399952,0.6666444451851604,0.3333277778703688,0.8333194446759221,0.384612426058261,0.0,0.0,7.0,9.5,92,67,60,83,0.7567567567567568
4563,9014,9015,how do i make girls like me ,how can i make a girl be sure that she likes me ,0,0.3333222225925802,0.2499937501562461,0.7499812504687383,0.374995312558593,0.5714204082798817,0.3333305555787035,1.0,1.0,5.0,9.5,65,65,68,68,0.2758620689655172
4564,9016,9017,which can be the best laptop under 30k ,what is the best laptop under 30k for students ,1,0.9999666677777408,0.7499812504687383,0.3999920001599968,0.3999920001599968,0.6249921875976551,0.5555493827846357,0.0,0.0,1.0,8.5,79,69,71,79,0.675
4565,9018,9019,star wars  the force awakens  2015 movie   why did chewbacca own bolt not kill kylo ren ,force awakens spoilers   when kylo ren killed his father  why did it take around 25 seconds for chewbacca and co to react violently ,0,0.454541322351615,0.3333311111259258,0.3999920001599968,0.249996875039062,0.4374972656420897,0.304346502841292,0.0,0.0,7.0,19.5,65,58,47,49,0.1573033707865168
4566,9020,9021,how earn money by cpagrip com ,how can one earn money in tutoruniverse com ,0,0.7499812504687383,0.5999880002399952,0.4999750012499374,0.3333222225925802,0.6666555557407376,0.499993750078124,1.0,1.0,2.0,7.0,77,53,61,60,0.3870967741935484
4567,9022,9023,is honey vegan ,is honey from bees considered vegan ,1,0.9999500024998748,0.4999875003124922,0.999900009999,0.4999750012499374,0.9999666677777408,0.4999916668055532,1.0,1.0,3.0,4.5,100,57,57,67,0.5625
4568,9024,9025,what is the best programmnig language for begginers ,which coding language is best to start with ,1,0.4999875003124922,0.4999875003124922,0.2499937501562461,0.2499937501562461,0.374995312558593,0.374995312558593,0.0,0.0,0.0,8.0,60,55,47,48,0.2444444444444444
4569,9026,9027,what are some cv worthy online digital marketing courses ,what are the best online courses for digital marketing ,1,0.7999840003199936,0.6666555557407376,0.6666444451851604,0.4999875003124922,0.6666592593415629,0.6666592593415629,0.0,1.0,0.0,9.0,87,78,67,69,0.3392857142857143
4570,9028,9029,which are malayalam super hit movies 2016 ,which is your favorite malayalam movie in 2016 ,0,0.4999875003124922,0.3999920001599968,0.4999750012499374,0.2499937501562461,0.4285653062099113,0.374995312558593,1.0,1.0,1.0,7.5,80,74,69,68,0.2790697674418604
4571,9030,9031,how can one grow a thick beard at a faster rate ,how can i grow a beard faster ,1,0.9999666677777408,0.4999916668055532,0.7499812504687383,0.7499812504687383,0.8571306124198226,0.545449586821938,0.0,1.0,4.0,9.0,96,76,74,70,0.2580645161290322
4572,9032,9033,what does tiresias tell odysseus  why is this important ,who is the greater hero  achilles or odysseus ,0,0.2499937501562461,0.2499937501562461,0.2499937501562461,0.1999960000799984,0.249996875039062,0.2222197531138543,0.0,0.0,1.0,8.5,57,53,44,50,0.2127659574468085
4573,9034,9035,why are properties in asia so expensive  is it an asian mentality or government strategy ,i find the term  asian  incredibly inaccurate since indians  israeli  iranians  and russians are also in asia  why is it that some people get called white or black  but the word yellow for people from east asia is considered racist  what is a different term for them ,0,0.2857102041399408,0.0869561436689405,0.7499906251171861,0.3529391003582331,0.5333297778014814,0.1702124038033961,0.0,0.0,32.0,31.0,51,40,35,51,0.1
4574,9036,9037,what is the quickest possible way to lose weight ,what is the easiest way to lose weight faster ,1,0.5999880002399952,0.5999880002399952,0.9999750006249843,0.9999750006249843,0.7777691358984901,0.7777691358984901,0.0,1.0,0.0,9.0,80,69,75,72,0.425531914893617
4575,9038,9039,what is a black hole  how can we understand it ,what is called a black hole ,1,0.6666444451851604,0.6666444451851604,0.9999666677777408,0.4285653062099113,0.8333194446759221,0.4999950000499995,0.0,1.0,4.0,8.0,85,64,55,75,0.4827586206896552
4576,9040,9041,can i find or track my lost mobile device without an imei number ,can i find or track my lost mobile device using the imei number ,0,0.874989062636717,0.874989062636717,0.7999840003199936,0.7999840003199936,0.8461473373281744,0.8461473373281744,1.0,1.0,0.0,13.0,91,87,90,89,0.6461538461538462
4577,9042,9043,how do the astronauts practise for zero gravity on earth ,how do they train astronauts for zero gravity situations  how can zero gravity be created on earth ,1,0.7999840003199936,0.5714204082798817,0.7999840003199936,0.5714204082798817,0.7999920000799993,0.4705854671443109,1.0,1.0,7.0,13.5,87,68,66,74,0.3103448275862069
4578,9044,9045,what is the chemical formula of nitrogen ,what is chemical formula of carbon ,0,0.6666444451851604,0.6666444451851604,0.9999666677777408,0.7499812504687383,0.8333194446759221,0.7142755103498521,0.0,1.0,1.0,6.5,89,73,84,83,0.5833333333333334
4579,9046,9047,why is quora useful and successful ,how did quora become so successful ,1,0.6666444451851604,0.6666444451851604,0.0,0.0,0.3333277778703688,0.3333277778703688,1.0,0.0,0.0,6.0,64,56,68,70,0.3333333333333333
4580,9048,9049,what would have happened if hindi was made the sole official language in india after 1965 ,india is a multilingual country  then why do we have past instances to make hindi as the sole official language  is that to impose their language ,1,0.5555493827846357,0.454541322351615,0.2857102041399408,0.1666652777893517,0.4374972656420897,0.2692297337317933,0.0,0.0,10.0,21.0,65,55,52,64,0.3076923076923077
4581,9050,9051,how is china attempting to reduce its air pollution ,how china is tackling pollution ,0,0.6666444451851604,0.3999920001599968,0.9999500024998748,0.4999875003124922,0.7999840003199936,0.4444395062277086,1.0,1.0,4.0,7.0,83,59,61,62,0.3333333333333333
4582,9052,9053,which is your absolute favorite quote ,what are some of your favorite quotes ,1,0.4999750012499374,0.3333222225925802,0.3333222225925802,0.1999960000799984,0.3333277778703688,0.2857102041399408,0.0,0.0,1.0,6.5,70,70,65,66,0.3846153846153846
4583,9054,9055,who would you like satoshi nakamoto to be and why ,what is satoshi nakamoto own background ,0,0.6666444451851604,0.4999875003124922,0.0,0.0,0.3333277778703688,0.1999980000199998,0.0,0.0,4.0,8.0,64,57,64,68,0.4390243902439024
4584,9056,9057,what is the difference between i3 and pentium quad core ,would buying a pentium quad core over an i3 be stupid ,0,0.7999840003199936,0.5714204082798817,0.0,0.0,0.3999960000399996,0.363633057881292,0.0,0.0,1.0,10.5,65,59,46,46,0.3454545454545454
4585,9058,9059,is it mandatory to use an sbi debit card at an sbi atm for the first time use ,what are some ways to block my sbi debit card ,0,0.5999880002399952,0.374995312558593,0.1999960000799984,0.1428551020699704,0.3999960000399996,0.2222209876611796,0.0,0.0,8.0,14.0,56,49,41,57,0.3404255319148936
4586,9060,9061,what do you want to know about wickless candles ,what is the difference between opportunity and project in microsoft dynamics ,0,0.0,0.0,0.1999960000799984,0.1666638889351844,0.1111098765569271,0.090908264470323,0.0,1.0,2.0,10.0,37,34,37,42,0.1020408163265306
4587,9062,9063,what are some tips for buying a walmart refurbished tv ,why is the us buying more tanks instead of fixing and refurbishing old ones ,0,0.1999960000799984,0.124998437519531,0.0,0.0,0.0999990000099999,0.071428061228134,0.0,0.0,4.0,12.0,53,48,50,51,0.1785714285714285
4588,9064,9065,what is the difference between any pgps  pgdm  pgdbm etc   and an mba ,what is the difference between a pgp and a pgdm programme ,0,0.4999875003124922,0.3333277778703688,0.8333194446759221,0.7142755103498521,0.636357851292261,0.5384573964815655,0.0,1.0,2.0,12.0,83,79,75,83,0.5423728813559322
4589,9066,9067,how do i lock folders with a password without using any external software in windows 8 1 ,is it possible to lock a particular folder through a unique password in windows ,0,0.4285653062099113,0.2999970000299997,0.3333277778703688,0.2857102041399408,0.3571403061406704,0.2941159169651943,0.0,0.0,3.0,15.5,61,53,49,51,0.1481481481481481
4590,9068,9069,does any god exist ,does god exist ,0,0.9999500024998748,0.9999500024998748,0.999900009999,0.4999750012499374,0.9999666677777408,0.7499812504687383,1.0,1.0,1.0,3.5,100,88,88,73,0.6875
4591,9070,9071,what would the conversation between pk and sheldon cooper be like ,are there real life sheldon coopers ,0,0.2499937501562461,0.1666638889351844,0.0,0.0,0.1666638889351844,0.090908264470323,0.0,0.0,5.0,8.5,52,52,50,61,0.4054054054054054
4592,9072,9073,what are the best books that one should must read ,what are some good books that one must read ,1,0.7999840003199936,0.7999840003199936,0.7499812504687383,0.5999880002399952,0.7777691358984901,0.6999930000699993,1.0,1.0,1.0,9.5,87,78,78,70,0.3555555555555555
4593,9074,9075,university of alaska fairbanks graduates currently working in oil and gas  experience ,what type of candidate would be perfect to be admitted for a master in finance at princeton or in financial engineering at columbia ,0,0.0,0.0,0.6666444451851604,0.2222197531138543,0.1666652777893517,0.0869561436689405,0.0,0.0,11.0,17.5,46,41,40,47,0.0459770114942528
4594,9076,9077,why does biodiesel produce less amount of co2 ,why does biodiesel do not produce co2 ,0,0.9999666677777408,0.5999880002399952,0.6666444451851604,0.4999875003124922,0.7142755103498521,0.6249921875976551,1.0,1.0,1.0,7.5,90,80,73,74,0.4871794871794871
4595,9078,9079,is earth a prematurely inhabited planet  because the universe is too young ,is earth a prematurely inhabited planet ,1,0.9999750006249843,0.6666555557407376,0.9999500024998748,0.3999920001599968,0.9999833336111064,0.4999958333680552,0.0,1.0,6.0,9.0,100,70,69,100,0.975609756097561
4596,9080,9081,where do i find english dubbed episodes of fairy tail ,where can i find episodes of kaichou wa maid sama dubbed in english ,0,0.6666555557407376,0.499993750078124,0.7499812504687383,0.5999880002399952,0.6999930000699993,0.5384573964815655,0.0,1.0,3.0,11.5,85,72,53,59,0.2545454545454545
